subject,culture,task_name,stimulus,trial_raw,trial_num,codeable,first_mention_focal,bckgrd_description,focal_description,coder
SS1651616858633,US,FD,media/images/free_description/03-plane.jpg,A fighter jet flying over a body of water. Also there was a temple of some kind in the background.,4,1,1,0,0,AT
SS1651616858633,US,FD,media/images/free_description/05-tiger.jpg,A tiger standing on some rocks on the shore of a river. He was glancing in the water .,5,1,1,0,0,AT
SS1651616858633,US,FD,media/images/free_description/01-boat-river.jpg,A manual boat tied up to the bank of a river. This looked like it was in someones back yard.,6,1,1,0,0,AT
SS1651616858633,US,FD,media/images/free_description/06-train-red.jpg,A old steam train. It looks like it has been restored. ,7,1,1,0,0,AT
SS1651616860080,US,FD,media/images/free_description/01-boat-river.jpg,It is a picture of a riverbank. A boat is parked alongside the edge of the bank along with a small house inland.,1,1,0,0,0,AT
SS1651616860080,US,FD,media/images/free_description/05-tiger.jpg,A tiger is standing contemplatively along a river. He is standing along the very edge.,2,1,1,0,0,AT
SS1651616860080,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel climbing a branch of a tree in a public park.,3,1,1,0,0,AT
SS1651616860080,US,FD,media/images/free_description/07-train-green.jpg,It is a green train engine that is parked in a train station. It is currently carrying a passenger car.,4,1,1,0,0,AT
SS1651616860080,US,FD,media/images/free_description/03-plane.jpg,A fighter jet is flying over a body of water in a relatively low height. It is most likely a small lake.,5,1,1,0,0,AT
SS1651616860080,US,FD,media/images/free_description/02-bike.jpg,A red bike is parked alongside a small black sidewalk pillar. It is resting on its side as the bike has no kickstand.,6,1,1,0,0,AT
SS1651616860080,US,FD,media/images/free_description/06-train-red.jpg,A red steam locomotive is standing idly in a side rail.,7,1,1,0,0,AT
SS1651616860708,US,FD,media/images/free_description/01-boat-river.jpg,A dirty stream of water. A boat was in the water. There were also houses on the side of the stream.,1,1,0,0,0,AT
SS1651616860708,US,FD,media/images/free_description/06-train-red.jpg,There was an old time train engine at a train station. It looked like something from the early 1900's.,2,1,1,0,0,AT
SS1651616860708,US,FD,media/images/free_description/07-train-green.jpg,I seen a train on tracks. The train was yellow and green.,3,1,1,0,0,AT
SS1651616860708,US,FD,media/images/free_description/02-bike.jpg,I seen a red bike that was chained up. In front of a building.,4,1,1,0,0,AT
SS1651616860708,US,FD,media/images/free_description/04-squirrel.jpg,I seen a squirell on a tree. It appeared to be gazing at something.,5,1,1,0,0,AT
SS1651616860708,US,FD,media/images/free_description/05-tiger.jpg,A tiger,6,1,1,0,0,AT
SS1651616860708,US,FD,media/images/free_description/03-plane.jpg,A tiger standing on a rock,7,0,1,0,0,AT
SS1651616861128,US,FD,media/images/free_description/04-squirrel.jpg,squirrel in a tree,1,1,1,0,0,AT
SS1651616861128,US,FD,media/images/free_description/07-train-green.jpg,train stop,2,1,0,0,0,AT
SS1651616861128,US,FD,media/images/free_description/02-bike.jpg,bicycle,3,1,1,0,0,AT
SS1651616861128,US,FD,media/images/free_description/01-boat-river.jpg,parking a bicycle ,4,0,1,0,0,AT
SS1651616861128,US,FD,media/images/free_description/06-train-red.jpg,boat on shore,5,0,1,0,0,AT
SS1651616861128,US,FD,media/images/free_description/03-plane.jpg,choo choo train,6,0,1,0,0,AT
SS1651616861128,US,FD,media/images/free_description/05-tiger.jpg,airplane over a lake,7,0,1,0,0,AT
SS1651616861546,US,FD,media/images/free_description/04-squirrel.jpg,I saw a squirrel in a tree. He was waiting on a nut.,1,1,1,0,0,AT
SS1651616861546,US,FD,media/images/free_description/01-boat-river.jpg,There is a boat on a river shipwrecked. There were some houses.,2,1,1,0,0,AT
SS1651616861546,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger who just got a drink of water from the lake. He was looking at his prey.,3,1,1,0,0,AT
SS1651616861546,US,FD,media/images/free_description/07-train-green.jpg,There was a dirty green train. It looked like it was pulling into a station or leaving the station.,4,1,1,0,0,AT
SS1651616861546,US,FD,media/images/free_description/06-train-red.jpg,There was a cool red and black old fashioned train. Looked like it was in front of a museum.,5,1,1,0,0,AT
SS1651616861546,US,FD,media/images/free_description/03-plane.jpg,There was a white aircraft flying over some water. It was flying really low.,6,1,1,0,0,AT
SS1651616861546,US,FD,media/images/free_description/02-bike.jpg,There was a red bicycle chained up to a post. There is a nice building in the background,7,1,1,0,0,AT
SS1651616863114,US,FD,media/images/free_description/01-boat-river.jpg,I saw a boat in a flowing river. There was vegetation around it. ,1,1,1,0,0,AT
SS1651616863114,US,FD,media/images/free_description/02-bike.jpg,I saw a red bike perched up. I was perched up in front of a very green lawn,2,1,1,0,0,AT
SS1651616863114,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel sitting on a tree. The tree is placed in a park.  ,3,1,1,0,0,AT
SS1651616863114,US,FD,media/images/free_description/05-tiger.jpg,There was a tiger at a stream. it was surveying the area. ,4,1,1,0,0,AT
SS1651616863114,US,FD,media/images/free_description/07-train-green.jpg,The is a green train at what seems like a station. It is pulling away. ,5,1,1,0,0,AT
SS1651616863114,US,FD,media/images/free_description/06-train-red.jpg,An old time train leaving the station. The station is well kept. ,6,1,1,0,0,AT
SS1651616863114,US,FD,media/images/free_description/03-plane.jpg,There is calm lake below. There is a fighter jet flying over it. ,7,1,0,0,0,AT
SS1651616863145,US,FD,media/images/free_description/02-bike.jpg,There is a bike against a metal light post with a chain link next to it. There is a grassy field with an older building in the background. This is likely a college campus.,1,1,1,0,0,AT
SS1651616863145,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger standing on a rock in front of a stream or river with its head turned and fangs showing. There are trees in the background of a forest of some kind.,2,1,1,0,0,AT
SS1651616863145,US,FD,media/images/free_description/07-train-green.jpg,There is an old green train engine stopped at a train station with a tall apartment building in the background.,3,1,1,0,0,AT
SS1651616863145,US,FD,media/images/free_description/01-boat-river.jpg,There is a small motorboat or fishing boat docked in a small river with homes nearby and power lines crossing the small river.,4,1,1,0,0,AT
SS1651616863145,US,FD,media/images/free_description/06-train-red.jpg,"There is an old red and black painted and likely restored steam engine and car parked in front of a building, likely a maintenance or storage building for the train.",5,1,1,0,0,AT
SS1651616863145,US,FD,media/images/free_description/03-plane.jpg,There is a fighter jet flying low over a pond or lake with a building behind some trees in the background.,6,1,1,0,0,AT
SS1651616863145,US,FD,media/images/free_description/04-squirrel.jpg,There is a squirrel in a tree on a branch facing the camera with buildings in the background.,7,1,1,0,0,AT
SS1651616876627,US,FD,media/images/free_description/01-boat-river.jpg,A boat was on the river. It was parked on a bank with some houses. There were trees in the background.,1,1,1,0,0,AT
SS1651616876627,US,FD,media/images/free_description/06-train-red.jpg,A train was on the tracks. It was red. It was in front of a building.,2,1,1,0,0,AT
SS1651616876627,US,FD,media/images/free_description/05-tiger.jpg,A tiger was standing on rocks. It was by the water. It was also beside a tree.,3,1,1,0,0,AT
SS1651616876627,US,FD,media/images/free_description/03-plane.jpg,An airplane was flying over a lake. There were trees in the picture. There was a building in the background,4,1,1,0,0,AT
SS1651616876627,US,FD,media/images/free_description/02-bike.jpg,A bike was parked on the road. It was in front of a fence. There was grass in the background.,5,1,1,0,0,AT
SS1651616876627,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel was on a tree branch. It had a fluffy tail. The leaves on the tree were green.,6,1,1,0,0,AT
SS1651616876627,US,FD,media/images/free_description/07-train-green.jpg,A train was on the tracks. It was green and yellow. There were some buildings behind it.,7,1,1,0,0,AT
SS1651616909217,US,FD,media/images/free_description/01-boat-river.jpg,A canoe is on a lake with buildings in the background.,1,1,1,0,0,AT
SS1651616909217,US,FD,media/images/free_description/03-plane.jpg,A jet is hovering over a lake with a monument in the background.,2,1,1,0,0,AT
SS1651616909217,US,FD,media/images/free_description/02-bike.jpg,A red bike is chained to a pole with grass in the background.,3,1,1,0,0,AT
SS1651616909217,US,FD,media/images/free_description/06-train-red.jpg,A red and black train is in front of a building.,4,1,1,0,0,AT
SS1651616909217,US,FD,media/images/free_description/07-train-green.jpg,A green train with a yellow stripe is shown.,5,1,1,0,0,AT
SS1651616909217,US,FD,media/images/free_description/05-tiger.jpg,A tiger is standing on rocks in front of water.,6,1,1,0,0,AT
SS1651616909217,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel is in a tree with trees in the background.,7,1,1,0,0,AT
SS1651616969092,US,FD,media/images/free_description/04-squirrel.jpg,"there is a squirrel in the foreground. Distorted stuff in the background.
",1,1,1,0,0,AT
SS1651616969092,US,FD,media/images/free_description/02-bike.jpg,"Red bicycle in the foreground. A chain behind it. A blue mailbox , A building. More bicycles around the blue mailbox in the background.",2,1,1,0,0,AT
SS1651616969092,US,FD,media/images/free_description/07-train-green.jpg,A green train with 2119 on it with yellow stripes.,3,1,1,0,0,AT
SS1651616969092,US,FD,media/images/free_description/03-plane.jpg,"An airplane flying over a temple, above river waters.",4,1,1,0,0,AT
SS1651616969092,US,FD,media/images/free_description/06-train-red.jpg,A red train with gold and black on it. In a train station.,5,1,1,0,0,AT
SS1651616969092,US,FD,media/images/free_description/01-boat-river.jpg,"A red boat.  A pink house and in the foreground is a river.
",6,1,1,0,0,AT
SS1651616969092,US,FD,media/images/free_description/05-tiger.jpg,A tiger on a rock in the forest next to a river,7,1,1,0,0,AT
SS1651616982939,US,FD,media/images/free_description/02-bike.jpg,A red bike rests against a chain. In the background is green grass and a series of buildings. ,1,1,1,0,0,AT
SS1651616982939,US,FD,media/images/free_description/04-squirrel.jpg,"A squirrel sits in a tree, with several other trees in the background.",2,1,1,0,0,AT
SS1651616982939,US,FD,media/images/free_description/03-plane.jpg,A plane flies over a body of water as trees and a tall building are in the background.,3,1,1,0,0,AT
SS1651616982939,US,FD,media/images/free_description/06-train-red.jpg,A red and black train sits on the track near a station.,4,1,1,0,0,AT
SS1651616982939,US,FD,media/images/free_description/07-train-green.jpg,A green train with yellow stripes is on the tracks with several cars connected to it. Behind the train there appears to be a city.,5,1,1,0,0,AT
SS1651616982939,US,FD,media/images/free_description/01-boat-river.jpg,"A small boat is docked on green grass. The boat itself is next to a river, and it appears there are houses alongside it. ",6,1,1,0,0,AT
SS1651616982939,US,FD,media/images/free_description/05-tiger.jpg,A tiger stands on rocks while looking downward at a river. ,7,1,1,0,0,AT
SS1651617013503,US,FD,media/images/free_description/05-tiger.jpg,a  tiger standing on a rock next to a body of water. in the woods.,1,1,1,0,0,AT
SS1651617013503,US,FD,media/images/free_description/03-plane.jpg,"a jet hovering over a lake,. buildings in the back.",2,1,1,0,0,AT
SS1651617013503,US,FD,media/images/free_description/07-train-green.jpg,train in a train yard. a sunny day.,3,1,1,0,0,AT
SS1651617013503,US,FD,media/images/free_description/04-squirrel.jpg,a squirrel in a tree. in some kind of park.,4,1,1,0,0,AT
SS1651617013503,US,FD,media/images/free_description/02-bike.jpg,bike chained to a post. in front of a house.,5,1,1,0,0,AT
SS1651617013503,US,FD,media/images/free_description/06-train-red.jpg,old train sitting in a train yard. red and black in color.,6,1,1,0,0,AT
SS1651617013503,US,FD,media/images/free_description/01-boat-river.jpg,"boat in a river, next to a bank",7,1,1,0,0,AT
SS1651617033971,US,FD,media/images/free_description/03-plane.jpg,an airplane flying over a lake,1,1,1,0,0,AT
SS1651617033971,US,FD,media/images/free_description/06-train-red.jpg,a blue railway,2,1,1,0,0,AT
SS1651617033971,US,FD,media/images/free_description/07-train-green.jpg,a green railway,3,1,1,0,0,AT
SS1651617033971,US,FD,media/images/free_description/05-tiger.jpg,A tiger on the shore of a lake,4,1,1,0,0,AT
SS1651617033971,US,FD,media/images/free_description/01-boat-river.jpg,A river,5,1,0,0,0,AT
SS1651617033971,US,FD,media/images/free_description/02-bike.jpg,A river blue,6,0,1,0,0,AT
SS1651617033971,US,FD,media/images/free_description/04-squirrel.jpg,a stationary bike,7,0,1,0,0,AT
