subject,task_name,stimulus,trial_raw,trial_num,codeable,first_mention_focal,imada_bckgrd_description,imada_focal_description,full_bckgrd_description,full_focal_description,coder
SS1609163312228,FD,images/free_description/02-bike.jpg,草地的后面停着自行车。而草地最前面的一辆自行车拴在消防水管前。,3,1,0,0,0,6,2,
SS1609166832692,FD,images/free_description/02-bike.jpg,房子前有一片草地，草地前有一辆自行车，自行车是红色的。,1,1,0,0,1,3,3,
SS1609206019548,FD,images/free_description/02-bike.jpg,在欧美的马路边，一辆红色的自行车被锁在路边的黑色灯柱子上。,7,1,0,1,1,6,3,
SS1609208930844,FD,images/free_description/02-bike.jpg,独栋别墅的后院是草坪。草坪用护栏包围住的，护栏上锁着一辆自行车。,7,1,0,0,0,7,2,
SS1609213276315,FD,images/free_description/02-bike.jpg,这张图里有栋房子阳光从房后照射到机位方向，房前的草坪上有阳光的阴影。草坪再往前是路灯，有一辆红色自行车靠在路灯旁,6,1,0,0,1,10,3,
SS1609214157015,FD,images/free_description/02-bike.jpg,有一辆红色的自行车靠在路边，靠着建筑物旁边是一片草地。,1,1,1,0,1,4,3,
SS1609222543224,FD,images/free_description/02-bike.jpg,一个自行车停在了公园的草坪旁边,6,1,1,0,0,2,2,
SS1609223067371,FD,images/free_description/02-bike.jpg,草坪旁的栅栏外，停着一辆自行车。,7,1,0,0,0,2,2,
SS1609225913111,FD,images/free_description/02-bike.jpg,图上是一片被铁栏杆围着的草坪，草坪的后方是一栋楼。铁围栏外停着一架自行车。,3,1,0,0,0,10,2,
SS1609229037242,FD,images/free_description/02-bike.jpg,一辆红色的自行车靠栏杆上，但是它的蓝色的锁开了。,2,1,1,1,1,0,6,
SS1609229287946,FD,images/free_description/02-bike.jpg,一辆红色自行车停在路边，背后是绿色草坪。,1,1,1,1,1,3,3,
SS1609233742402,FD,images/free_description/02-bike.jpg,一辆自行车停在路边，锁在路边的栏杆上。,6,1,1,0,0,3,3,
SS1609234368670,FD,images/free_description/02-bike.jpg,我看到了一张没那么能吸引我的照片，它的元素没那么能吸引我。,5,0,1,0,0,0,0,
SS1609236181354,FD,images/free_description/02-bike.jpg,自行车被锁在围栏旁，围栏后是绿绿的草坪，还有别墅,7,1,1,1,0,5,2,
SS1609238981425,FD,images/free_description/02-bike.jpg,一辆自行车靠在黑色铁艺路灯杆边上，其下是卵石路。路边是一大片草坪，过了草坪就是灰白色外墙的西式建筑，墙根还有一个蓝色小棚，像电话亭。这像是某处外国校园。,7,1,1,8,0,18,2,
SS1609241808889,FD,images/free_description/02-bike.jpg,绿色草坪旁边的栏杆上，锁着一辆红色山地车。,2,1,0,0,2,3,4,
SS1609242245499,FD,images/free_description/02-bike.jpg,一个整齐的院落，前面有一大片草坪，外面有一辆红色自行车。,3,1,0,0,1,5,2,
SS1608910542319,FD,images/free_description/03-plane.jpg,"一架飞机飞在半空。
这架飞机看起来很酷。",7,1,1,0,1,1,4,
SS1608915923505,FD,images/free_description/03-plane.jpg,一个战斗机飞在平静的湖面上，飞行高度非常低。湖边的树郁郁葱葱，绿意盎然。远处还有一个金色的尖顶建筑。,1,1,1,5,1,10,3,
SS1608919052817,FD,images/free_description/03-plane.jpg,在一片宁静的湖水上方，有一个像飞行器残骸一样的东西出现在空中。远方还有一座尖尖的塔顶。,4,1,0,2,0,5,3,
SS1608922359968,FD,images/free_description/03-plane.jpg,一架飞机低空飞过水面,2,1,1,0,1,1,3,
SS1608939499047,FD,images/free_description/03-plane.jpg,有一条大河，河后面有一座类似塔或者寺庙的建筑，河的上方飞着一架飞机，飞机飞得很低。,4,1,0,1,1,9,5,
SS1608943874386,FD,images/free_description/03-plane.jpg,一艘太空飞船正从一个平静的湖面上飞过。遥望远方，是一个类似于佛塔的白色尖顶建筑。该建筑隐藏在湖边的森林里。,6,1,1,4,0,9,2,
SS1608945641685,FD,images/free_description/03-plane.jpg,"这个图片里有一架很大的飞机。

飞机悬停在一片水域的上方。

水域远处有一座尖顶塔。",5,1,1,1,1,6,4,
SS1608948095292,FD,images/free_description/03-plane.jpg,一个大湖边有很多树，树木茂密，远处一座高塔耸立，一架飞机从上方飞过。,2,1,0,3,0,10,2,
SS1608949381789,FD,images/free_description/03-plane.jpg,平静的湖面上方有一辆白色的飞机。远处还有一座塔。,5,1,0,1,1,4,2,
SS1608954326224,FD,images/free_description/03-plane.jpg,一片平静的湖水后方，坐落着一座尖顶建筑。一个稍显破损的飞机模型悬空摆放在湖面上方。,5,1,0,2,1,5,4,
SS1608954731700,FD,images/free_description/03-plane.jpg,在平静的湖面上，有一架飞机掠过。,5,1,0,1,0,2,2,
SS1608970887825,FD,images/free_description/03-plane.jpg,有个青山绿水的湖泊，旁边有座白色的清真寺，头顶有架白色的飞机飞过。,5,1,0,2,1,4,3,
SS1608972269897,FD,images/free_description/03-plane.jpg,"图片上是一片湖
周围有山和建筑
天上有一架飞机",1,1,0,0,0,4,1,
SS1608977429765,FD,images/free_description/03-plane.jpg,宽阔的水面上有着茂密的树林，其间掩映着一座白色的塔。天空上一架白色的飞机正平稳地飞过。,6,1,0,3,1,8,4,
SS1608996310483,FD,images/free_description/03-plane.jpg,"一架飞机从河面上经过，远处还有一座教堂。河中央还有绿树。
",4,1,1,1,0,6,2,
SS1608996688173,FD,images/free_description/03-plane.jpg,一个被绿树环绕的翠绿的湖，远处是一个泰国风格的建筑，天空中有一架战斗机,3,1,0,3,0,8,1,
SS1608997032951,FD,images/free_description/03-plane.jpg,水面的远处是被植被包裹的寺庙，水面上方有一架战斗机。,5,1,0,2,0,6,1,
SS1608997112698,FD,images/free_description/03-plane.jpg,一架飞机飞过湖面，背景里有一个白色的寺庙。,5,1,1,1,0,3,2,
SS1608997232238,FD,images/free_description/03-plane.jpg,正常的景象是一个湖泊，远处是一座像寺庙的白色尖塔，但画面正中间有一个配气式飞机,3,1,0,2,1,5,2,
SS1608997522324,FD,images/free_description/03-plane.jpg,有一片平静的水面，远处是一座塔，上面是一架飞机,5,1,0,2,0,4,1,
SS1608997707068,FD,images/free_description/03-plane.jpg,照片上是一架行驶在湖面上的战斗机，湖水很清澈，湖边有绿树有一座塔。,5,1,0,2,1,7,2,
SS1608997774748,FD,images/free_description/03-plane.jpg,在一个绿水碧波的湖上有一架飞机在低空飞行，远方是一座金黄的异域风情塔楼。,4,1,0,3,1,6,3,
SS1608997826306,FD,images/free_description/03-plane.jpg,我觉得这个飞机是假的，应该是一个飞机模型吧，真正的飞机比这个大多了。,5,1,1,0,1,0,5,
SS1608998177863,FD,images/free_description/03-plane.jpg,画面从下到上依次是平静的湖面、绿色的森林、蓝色的天空和白色的飞机。湖面中有树木的倒影若隐若现。,6,1,0,4,1,10,2,
SS1608998191588,FD,images/free_description/03-plane.jpg,一只白色的飞机在湖水上面低空飞行。远处的丛林后是白色的圆圆的西式建筑。,6,1,1,3,2,7,4,
SS1608998414826,FD,images/free_description/03-plane.jpg,一架类似于战斗机的飞机低空掠过湖边，背后有一座白塔。,3,1,1,1,2,4,4,
SS1609000443345,FD,images/free_description/03-plane.jpg,一架狂风战斗机飞过一栋西式建筑前的湖面。,1,1,1,1,0,3,3,
SS1609000763890,FD,images/free_description/03-plane.jpg,这张图有些不太和谐。背景是一处湖面，湖面的远处有一座白塔，整个背景是蓝色的。但是在湖面的上方有一架和背景色非常不搭的白色的战斗机，战斗机的大小相比较背景非常大，看起来离我们很近。,3,1,0,2,2,9,6,
SS1609001721768,FD,images/free_description/03-plane.jpg,湖面上方有一艘宇宙飞船。背景有一座白色的塔，倒映在水中。,3,1,0,1,0,4,1,
SS1609001790486,FD,images/free_description/03-plane.jpg,"一架战斗机从水面上掠过，河两边的岸上长满了树，远处有一座佛塔。
",7,1,1,0,0,8,2,
SS1609002028914,FD,images/free_description/03-plane.jpg,远方是绿油油的丛林。丛林里有一家寺庙。一辆战机飞在上空。水面一片静谧。,5,1,0,2,0,7,2,
SS1609005519115,FD,images/free_description/03-plane.jpg,一架飞机飞在平静的湖面上，远处是圆顶寺庙,4,1,1,2,0,5,2,
SS1609006007662,FD,images/free_description/03-plane.jpg,一架白色的飞机从水面上飞过。后面有很多绿色的树，在树木中间有一个白色的圆塔形建筑。,6,1,1,2,1,10,3,
SS1609029671133,FD,images/free_description/03-plane.jpg,一片水域后方有一座白色佛塔式建筑，水面上方不高处的空中有一架白色飞机,6,1,0,1,1,8,2,
SS1609032756992,FD,images/free_description/03-plane.jpg,"有一辆飞机飞过湖面。
湖很大。
湖后面树丛间露出像泰姬陵一样的屋顶。",5,1,1,2,0,7,2,
SS1609034845673,FD,images/free_description/03-plane.jpg,一台飞机低空飞行，将原本平静的湖面荡起涟漪。远处有白塔耸立。,5,1,1,3,1,6,3,
SS1609035087170,FD,images/free_description/03-plane.jpg,有一大片湖，湖边有一个奇怪形状的踏，塔前是树林，天上有一个奇怪形状的白色飞机。,7,1,0,2,2,8,3,
SS1609035269711,FD,images/free_description/03-plane.jpg,在一个平静的湖面上，一架巨大的飞机飞过,5,1,0,1,1,2,3,
SS1609035512006,FD,images/free_description/03-plane.jpg,宽敞开阔的河上悬着一架飞机，后面是茂密的植被和一座塔,3,1,0,2,0,4,2,
SS1609035895621,FD,images/free_description/03-plane.jpg,一架飞机低空驶过一片湖面，背景好像有东南亚的建筑。,7,1,1,1,1,4,3,
SS1609038166902,FD,images/free_description/03-plane.jpg,飞机飞过水面，远处是一座塔。,6,1,1,0,0,3,2,
SS1609038359555,FD,images/free_description/03-plane.jpg,图中的风景很美，有一片碧绿的湖，湖水清澈，湖的两岸有葱葱郁郁的植物。远处有一座像是寺庙一样的塔状建筑。近处天空中有一架飞机，破坏了画面的美感。,4,1,0,5,1,17,2,
SS1609040322263,FD,images/free_description/03-plane.jpg,"一架飞机在湖面低空飞行。
湖背后是白色的建筑和郁郁葱葱的树木。",7,1,1,2,1,7,3,
SS1609041102827,FD,images/free_description/03-plane.jpg,"我看到一片静谧的水域上有一架小飞机，远处还有草丛和白色的塔
",3,1,0,3,1,6,2,
SS1609045009059,FD,images/free_description/03-plane.jpg,湖面上有架飞机。湖后面有个白宫一样的建筑和树木丛林。,5,1,0,1,0,5,1,
SS1609045159745,FD,images/free_description/03-plane.jpg,主体是一片湖，湖上有一架飞机。后面是一个尖尖的建筑。,2,1,0,1,0,4,1,
SS1609047757543,FD,images/free_description/03-plane.jpg,湖周围有绿树和一座塔。天上有个飞机。,6,1,0,1,0,5,1,
SS1609050562848,FD,images/free_description/03-plane.jpg,一架飞机正从低空略过一片湖泊，隐约能看到后面有一个建筑，但飞机的形状有些奇怪，湖水也一点波澜都没有，有一丝不真实,3,1,1,1,2,3,4,
SS1609051064792,FD,images/free_description/03-plane.jpg,一辆战斗机，从湖面上方飞过。,4,1,1,0,0,1,2,
SS1609054193360,FD,images/free_description/03-plane.jpg,一架飞机矮矮地飞过湖面，远方还有一座塔。,3,1,1,1,1,1,3,
SS1609054420221,FD,images/free_description/03-plane.jpg,"There is a plane flying above the water. Beyond the water, there are trees; behind the trees there is a temple.",2,0,1,0,0,0,0,
SS1609056109961,FD,images/free_description/03-plane.jpg,"湖面上有一个飞机。
湖后面有一个塔楼。
湖四周有许多茂盛的树木。",1,1,0,1,0,6,1,
SS1609056238065,FD,images/free_description/03-plane.jpg,"湖水很清澈，可以清晰地看到塔的倒影。
塔很高很壮观，让人想上去看看。
天空中有一架很大的飞机。",1,1,0,3,1,9,2,
SS1609057298261,FD,images/free_description/03-plane.jpg,"这幅图跟南京玄武湖很像。
远处山上有一个圆顶的塔。
很神奇的事，湖上边有一艘很大的无人机。",3,1,0,1,1,5,3,
SS1609057764742,FD,images/free_description/03-plane.jpg,"一张很违和的照片。
一个公园，平静的湖面，岸边郁郁葱葱的树林，远处的高塔耸立着白尖。
天上却飞着一个战斗机。",4,1,0,5,0,13,2,
SS1609057903683,FD,images/free_description/03-plane.jpg,图片上方有一架飞机。飞机在湖面上方飞行。远处的湖水中有一些绿色的植物。湖面更远处的地方有一个宗教风格的建筑。,7,1,1,4,0,9,3,
SS1609062380695,FD,images/free_description/03-plane.jpg,一架飞机靠着湖面在飞行，远处是白色顶尖的建筑。,6,1,1,2,0,5,3,
SS1609062423335,FD,images/free_description/03-plane.jpg,像三流PS技术P出的作品，非常赛博朋克，远景呈现了一个类似云南曼飞白塔的建筑，但在近处的水面上方又有一个明显不协调的残破飞机。,5,1,0,1,3,4,3,
SS1609064318009,FD,images/free_description/03-plane.jpg,在一个平静的湖面上掠过一架飞机，根据形状判断应该是一辆军用飞机。画面远方是郁郁葱葱的树林，和一个金顶建筑。有可能是东南亚地区的某处密林。,7,1,0,3,1,9,3,
SS1609065406081,FD,images/free_description/03-plane.jpg,我看见一个白色的飞机飞在湖面上，湖被树包围着,3,1,1,0,1,4,3,
SS1609073869026,FD,images/free_description/03-plane.jpg,湖中有岛屿，上面有若隐若现的尖顶建筑物。天空中有一架白色的不明飞行物。,6,1,0,1,1,7,2,
SS1609075750358,FD,images/free_description/03-plane.jpg,图片上方有一辆飞机。下方是宁静的水面，远处有许多树和一座白色的尖头建筑。,2,1,1,4,0,8,1,
SS1609079699037,FD,images/free_description/03-plane.jpg,有个飞机，在河上空。,7,1,1,0,0,1,1,
SS1609086776753,FD,images/free_description/03-plane.jpg,有一架没有机翼的飞机很低地飞过一条河。河对岸有楼房。照片是从河的一边拍摄的。,5,1,1,0,2,5,4,
SS1609105368955,FD,images/free_description/03-plane.jpg,一架战斗机从水面上飞过，远处有一座寺庙，看样子像是缅甸的。,3,1,1,1,0,4,2,
SS1609116587428,FD,images/free_description/03-plane.jpg,在一个湖面上方，有一架破旧的飞机，背后是一座塔。,1,1,0,1,1,2,2,
SS1609121014512,FD,images/free_description/03-plane.jpg,一架飞机出现在一个很诡异的高度，我看到了一个塔顶尖尖的寺庙。,2,1,1,0,0,2,3,
SS1609121221630,FD,images/free_description/03-plane.jpg,"一架飞机从水面上飞过。
湖水周围有茂密的树和雪白的白塔。",5,1,1,2,0,7,2,
SS1609121912186,FD,images/free_description/03-plane.jpg,一辆飞机低空飞过湖边，远处还有一个塔。,7,1,1,0,1,4,3,
SS1609125348720,FD,images/free_description/03-plane.jpg,有有一片湖水，一辆飞机正在飞过，一座佛塔倒映在水中,1,1,0,0,0,4,2,
SS1609132098611,FD,images/free_description/03-plane.jpg,"一辆战斗机在空中。
飞机底下是森林钟的湖。
森林里面还有一座类似庙宇的建筑。",2,1,1,1,0,6,2,
SS1609139734485,FD,images/free_description/03-plane.jpg,一个不太高明的飞行器从水面上穿过，水面平静，周围绿树环绕，还矗立着一座美丽的白塔,2,1,1,4,1,10,3,
SS1609141291161,FD,images/free_description/03-plane.jpg,有一架飞机低空飞过湖面。湖水很平静，岸边树林的倒影清晰可见。远处有一座类似于寺庙的建筑。,4,1,1,3,1,10,3,
SS1609143031482,FD,images/free_description/03-plane.jpg,湖面上飞着一架飞机，湖后高大繁茂的树林掩映着一座圆尖顶的塔,6,1,0,2,0,8,2,
